sis_taxon_id,assessment_id,year_published
12399,86486498,2021
16467724,86490957,2021
191192,86497951,2019
190274,86498604,2021
16781113,86556340,2025
185943,86559177,2019
47150568,86563201,2024
191207,86565245,2019
191311,86565496,2019
46108252,86566316,2025
185128,86636193,2011
183152,86861471,2016
87516799,87541321,2024
87517463,87541347,2016
87517472,87541360,2024
87517480,87541857,2024
47386952,87541874,2024
87517631,87541905,2024
87517661,87541923,2024
87517673,87542187,2024
87517955,87542193,2024
87517999,87542202,2024
87518214,87542210,2024
87518321,87542221,2024
87518571,87542232,2024
87518590,87542245,2024
87518842,87542256,2024
87518901,87542262,2024
87518994,87542268,2024
87519052,87542461,2024
47386864,87542490,2024
87519122,87543056,2024
87519221,87543066,2024
87519459,87543076,2024
87519488,87543082,2024
87519575,87543098,2024
87519862,87543129,2024
87519884,87543139,2024
87519651,87543157,2024
87520116,87543302,2024
87520235,87543327,2024
87519667,87543360,2024
87519779,87543370,2024
87585390,87585393,2019
87585409,87585412,2019
87585433,87585436,2019
87585453,87585456,2019
87585478,87585482,2019
87585499,87585502,2019
87585522,87585525,2019
87585545,87585548,2019
87585565,87585572,2019
169374,87595942,2019
15522042,87632436,2016
194307,89802726,2022
181337,89803170,2025
196326,89803716,2019
180644,89803912,2019
89808666,89808670,2020
89808829,89808836,2020
89808868,89808887,2020
89808895,89808903,2019
180966,89824338,2020
196328,89824769,2019
89825414,89825420,2019
180898,89848745,2020
90982465,90982469,2019
196335,90982576,2019
196362,90983164,2019
142074959,90983265,2019
196366,90983469,2019
90983755,90983759,2019
187874,90983833,2019
196405,90984330,2019
90984522,90984530,2019
169554,90985146,2021
90985422,90985434,2021
90985462,90985491,2020
90985510,90985521,2020
90985656,90985660,2021
16870,90985711,2020
90985760,90985764,2020
90985820,90985824,2020
90986192,90986206,2020
90994633,90994660,2020
91078620,91078658,2019
91078805,91079088,2019
180851,91079360,2019
188016,91079608,2019
91079854,91079871,2019
91080608,91080617,2019
91080722,91080792,2019
11502,91080832,2019
91081017,91081029,2019
196352,91081173,2019
91081336,91081346,2019
91081361,91081396,2019
91081499,91081553,2019
91081562,91081594,2019
142218080,91081713,2019
196378,91081841,2019
188009,91082412,2019
188021,91082756,2019
20855,91083089,2019
91083121,91083139,2019
91083230,91083239,2019
91083342,91083391,2019
91083447,91083469,2019
91083559,91083563,2019
91088142,91088185,2019
91103716,91104048,2020
194903,91122760,2016
169551,91182500,2019
180650,91221106,2019
91221467,91221473,2019
91288252,91288286,2016
185774,91288586,2016
91288887,91288891,2016
91288929,91288935,2016
91288981,91288985,2016
184918,91289029,2016
91289815,91289819,2016
91289864,91289867,2016
91289947,91289952,2016
91290016,91290023,2016
181156,91304090,2020
180707,91346515,2020
181186,91347042,2020
91348333,91348608,2020
91352888,91352954,2016
196434,91603008,2019
91603690,91603695,2019
91603714,91603724,2019
189048,95495681,2012
95496900,95496907,2016
95567639,95567759,2017
95568324,95568405,2016
95568732,95568736,2016
95569528,95569540,2016
12246,95969809,2025
12305,95970485,2021
95972054,95972056,2016
95972092,95973321,2020
95984916,95987175,2016
95999331,96004817,2016
96004823,96004826,2016
96004847,96004858,2016
9266,96230065,2017
196421,96230856,2017
197054,96231220,2017
170266,96231628,2017
195080,96611338,2017
18124757,96852844,2017
62256,96894956,2017
168000,97003721,2017
22104,97168578,2015
233,97433481,2022
222,97439806,2022
234,97440736,2022
193747,97660729,2014
193736,97662794,2015
2539,97664057,2015
193668,97664783,2015
193609,97666184,2015
190422,97667070,2015
190281,97668535,2015
193615,97668925,2015
190377,97670265,2015
97755641,97755692,2017
97756224,97756229,2017
97755938,97756249,2017
97755916,97756267,2017
97757259,97757829,2017
195022,97768197,2017
97780614,97780644,2016
97780757,97780772,2016
97780868,97780871,2016
97784924,97784929,2020
97784720,97784940,2020
4131,97799843,2010
176741,98102816,2010
184679,98202288,2016
98798114,98798197,2017
98798304,98798373,2017
98468449,98844981,2017
98468550,98845057,2017
98470302,98845130,2017
98470350,98845144,2017
98470496,98845218,2017
98470668,98845268,2017
98470734,98845366,2017
98471004,98845496,2017
98471199,98845541,2019
98472093,98846313,2017
98472163,98846392,2017
98472309,98846404,2017
98472387,98846416,2017
98472446,98846430,2017
98472646,98846455,2017
98472694,98846810,2017
98472718,98846823,2017
98472908,98846842,2017
98472935,98846848,2017
98805658,98846860,2017
98822415,98886225,2017
98822816,98886261,2017
98829528,98886350,2017
98830797,98886359,2017
98831444,98886379,2017
98832271,98886414,2017
98835195,98886503,2017
98835748,98886604,2017
98838439,98886938,2017
98839002,98886986,2017
98839225,98886993,2017
98839582,98887018,2017
98840585,98887024,2017
98841657,98887036,2017
98888849,98890372,2017
98890443,98890488,2017
98891120,98891603,2017
98891738,98891789,2017
98892186,98892669,2017
98893448,98893486,2017
98901778,98901860,2017
98940490,98942282,2017
98943344,98948115,2017
98987583,98987611,2017
98987864,98987998,2017
98988969,98989516,2017
98990439,98990743,2017
98991365,98991898,2017
99000675,99000756,2017
99000824,99001093,2017
99001393,99001491,2017
99003622,99004270,2017
99004333,99004603,2017
99004812,99004863,2017
99005308,99005659,2017
99006153,99006852,2017
99006883,99006989,2017
99008092,99008114,2017
99008295,99008343,2017
99079032,99079056,2017
99079669,99079758,2017
99079806,99079823,2017
99079842,99079893,2017
99084894,99085459,2017
99085985,99086241,2017
99086912,99086924,2017
98735314,99087324,2017
99087971,99092079,2017
99092368,99092400,2017
99092426,99092451,2017
99092571,99092595,2017
99092637,99092670,2017
99092808,99092814,2017
99093073,99093081,2017
99167411,99167427,2017
99167439,99167456,2017
183169,99426082,2020
182223,99503056,2020
63361,99836282,2020
167944,99836679,2020
182239,100175419,2020
181577,100175736,2020
181567,100221176,2020
132754,100391528,2018
132809,100453073,2018
132782,100453314,2018
132781,100453441,2018
132725,100453919,2018
39773,100454270,2018
132808,100454656,2018
132743,100454878,2018
132791,100455099,2018
132737,100455324,2018
132789,100455715,2018
132732,100455926,2018
132786,100456392,2018
132779,100456638,2018
132733,100456815,2018
132805,100457007,2018
132803,100457268,2018
132741,100457437,2018
132757,100457871,2018
132825,100458274,2018
132783,100458618,2018
39774,100458943,2018
132767,100459210,2018
44672,100459401,2018
132722,100459597,2018
43974,100459934,2018
44677,100460097,2018
132744,100460556,2018
44678,100460698,2018
61336,100460920,2018
132752,100461145,2018
132813,100461359,2018
44684,100462709,2018
132796,100463319,2018
64397,100463687,2018
44686,100464215,2018
64398,100464404,2018
132763,100464517,2018
132762,100464786,2018
132815,100465146,2018
61337,100465433,2018
64401,100465647,2018
7858,100465809,2018
14049,100466315,2018
14053,100466656,2018
64412,100467190,2018
7859,100467602,2018
44673,100468078,2018
132731,100468545,2018
44675,100468823,2018
132776,100469016,2018
118359431,100469254,2018
132785,100534100,2018
132769,100543837,2018
132817,100544403,2018
132760,100544926,2018
132726,100545091,2018
132765,100545387,2018
132798,100545653,2018
132778,100546562,2018
132829,100547394,2018
64402,100548393,2018
44676,100549357,2018
132750,100549669,2018
64403,100549981,2018
132748,100550090,2018
132766,100550362,2018
132723,100550757,2018
132784,100551033,2018
132746,100551245,2018
132788,100551598,2018
132756,100552021,2018
132745,100552494,2018
132804,100553037,2018
132802,100553399,2018
61339,100553967,2018
132792,100554551,2018
132797,100554823,2018
195292,100555967,2018
132799,100556717,2018
132755,100557405,2018
132794,100557802,2018
132736,100558117,2018
132780,100558374,2018
132747,100558569,2018
132749,100558895,2018
64405,100559102,2018
132728,100559239,2018
132758,100559522,2018
64406,100560251,2018
132821,100560483,2018
132768,100560762,2018
64407,100561229,2018
132773,100561780,2018
64408,100562344,2018
132739,100562653,2018
132800,100568967,2018
132730,100569342,2018
64399,100569547,2018
132795,100569671,2018
7855,100569870,2018
132828,100570068,2018
132734,100570389,2018
64404,100570579,2018
132807,100570832,2018
14052,100571029,2018
132811,100571174,2018
132822,100571580,2018
132818,100571771,2018
132801,100571961,2018
132816,100572153,2018
132790,100572356,2018
132810,100572514,2018
132738,100572909,2018
135381188,100573599,2018
50108167,100622062,2015
10064,100939136,2017
180353,102415323,2013
180493,102417783,2013
194970,102418175,2019
180225,102418438,2013
194976,102418662,2023
180492,102419104,2013
180374,102419851,2013
180519,102420305,2013
180430,102421045,2013
180516,102421435,2013
226538829,102877140,2024
907,102877816,2024
906,102878773,2024
135491,102879327,2024
221231352,102881657,2024
191211,102895028,2019
183709,102895124,2020
183437,102896150,2020
169587,102896466,2017
183910,102896852,2020
183235,102897018,2020
167996,102897225,2020
183416,102897523,2020
154814,102898334,2020
154759,102899206,2017
183309,102899960,2020
154975,102900377,2020
183635,102900574,2020
183470,102900793,2020
183382,102901016,2020
183245,102901194,2020
183604,102901435,2020
183244,102901611,2020
183516,102901849,2020
184000,102902078,2020
183934,102902289,2017
183878,102902497,2020
154743,102902998,2020
183856,102904070,2021
183775,102904317,2021
183379,102904551,2020
155240,102905120,2020
183757,102905793,2017
183217,102906158,2017
183387,102906414,2020
183922,102906567,2020
183876,102907002,2020
183414,102907138,2020
155311,102907262,2020
101729662,103206102,2017
101730582,103209434,2017
101730467,103209879,2017
103422139,103422186,2017
103636217,103636261,2019
103644972,103645148,2022
103644983,103645153,2022
103645020,103645163,2022
103645058,103645188,2019
103645074,103645193,2019
103645092,103645198,2019
103645102,103645203,2019
103645110,103645208,2019
103645248,103687376,2019
103684104,103687381,2019
103684251,103687386,2019
103684273,103687391,2019
103684425,103687396,2019
103684487,103687401,2019
103684596,103687406,2022
103684703,103687411,2022
103685071,103687431,2022
103685124,103687436,2023
103685136,103687441,2019
103686062,103687446,2019
103686142,103687451,2019
103686485,103687466,2019
103686565,103687471,2022
103686608,103687476,2022
103686617,103687481,2022
103686659,103687486,2022
103686888,103687491,2022
103686963,103687496,2022
103686976,103687501,2022
103686984,103687506,2022
103687048,103687511,2022
103687308,103687516,2019
103693374,103693598,2022
103693422,103693608,2019
103693452,103693613,2022
103693468,103693618,2023
103693476,103693623,2023
103693483,103693628,2023
103693544,103693633,2022
103706507,103708408,2022
103706741,103708423,2022
103706961,103708438,2022
103707116,103708448,2022
103707192,103708458,2019
103707288,103708463,2022
103707334,103708468,2022
103707407,103708473,2019
103707547,103708483,2022
103707683,103708488,2022
103707707,103708498,2022
103707728,103708508,2022
103707812,103708523,2022
103707975,103708538,2022
103707999,103708543,2022
103708028,103708548,2022
103708069,103708553,2022
103708283,103708558,2022
103708356,103708563,2022
60176,103930955,2016
103933123,103933139,2021
194897,103945339,2014
194857,103957975,2014
198636,103958619,2014
16545183,103978497,2015
60171,104004394,2016
104005557,104006031,2021
104007203,104007215,2021
104019954,104020006,2019
104021731,104021771,2021
104021947,104021988,2021
104025473,104025749,2020
104039923,104039985,2021
104050689,104057239,2019
104071039,104072486,2021
104085094,104086760,2021
104087812,104087837,2021
104110247,104112674,2021
60148,104113935,2021
161533,104115348,2020
181244884,104123787,2020
44592,104125629,2020
45925,104130004,2020
104166970,104166982,2021
104167060,104167071,2021
60151,104170822,2020
60153,104172152,2020
161495,104172843,2021
39414,104174049,2021
104179262,104179599,2021
104180270,104180287,2021
104188627,104189052,2020
161505,104194858,2016
195320,104294071,2021
104306073,104306117,2021
104306247,104306271,2021
180022425,109840335,2022
39371,109876922,2017
44227,109895118,2017
60131,109897319,2017
60143,109897864,2017
60172,109899000,2017
161340,109901335,2017
161349,109901444,2017
161426,109902537,2017
161447,109904426,2017
161470,109904876,2017
161476,109905030,2017
161488,109905403,2017
161499,109905559,2017
161625,109913019,2017
161632,109913192,2017
161663,109914005,2017
161690,109914729,2017
161720,109916524,2017
161723,109916678,2017
161728,109916824,2021
47407786,109921879,2017
70682503,109922153,2017
103055306,109922484,2017
103055459,109922488,2017
104023514,109922492,2017
107604242,109922500,2017
107604828,109922504,2017
107604987,109922508,2017
110462086,110462118,2019
12404,110462511,2025
133133,110517562,2024
104176764,111015783,2017
50149061,112092853,2015
50012660,112093393,2015
21133172,112656647,2017
112664063,112664097,2017
112664105,112664119,2017
112723955,112723974,2024
112949827,112949852,2020
155169,112981796,2010
44996,113073072,2019
41667,113089431,2017
161638,113148785,2020
194359,113915343,2016
114154997,114155011,2019
114155029,114155033,2019
114155070,114155073,2019
114155120,114155124,2019
114155173,114155176,2019
114155281,114155332,2018
114155385,114155437,2018
114155499,114155502,2018
114155541,114155557,2018
114155627,114155767,2019
114156068,114156090,2019
114156111,114156124,2019
114156399,114156407,2019
190455,114156455,2019
114157206,114157209,2018
114157301,114157308,2019
114157332,114157352,2019
114157603,114157643,2019
114157777,114157780,2019
114157824,114157847,2019
114158274,114158345,2019
114158383,114158394,2019
114158503,114158531,2019
114161140,114161153,2019
114161302,114161423,2019
114161670,114161683,2019
114164022,114164046,2017
114164251,114164325,2017
114165531,114165629,2019
114165891,114165940,2018
114166122,114166157,2019
114166534,114166603,2019
114166743,114166803,2019
114167178,114167246,2019
114167535,114167547,2018
114167619,114167750,2019
114167824,114167837,2019
114168358,114168364,2018
114168486,114168504,2018
114168573,114168583,2019
114168625,114168631,2019
114168672,114168699,2019
114168754,114168944,2019
69181469,114169294,2019
114169380,114169384,2019
114169434,114169461,2019
114169573,114169594,2019
114171899,114171906,2019
114171927,114171952,2019
114171994,114172001,2019
114172033,114172037,2019
114172187,114172190,2020
114172380,114172383,2018
114172439,114172447,2018
114172794,114172910,2018
114173026,114173033,2018
114173064,114173276,2018
114173325,114173342,2018
114173401,114173404,2018
114173439,114173461,2018
114173725,114173900,2018
114175236,114175310,2018
114175363,114175405,2018
114175462,114175507,2018
114175552,114175568,2018
114175593,114175598,2018
114175639,114175643,2018
114175703,114175728,2018
114683109,114683134,2017
114155455,114749170,2018
114172998,114749179,2018
114192721,114749203,2018
114192667,114749211,2018
114192579,114749221,2018
114192573,114749231,2018
114192542,114749239,2018
114192438,114749247,2018
114192261,114749262,2018
114192257,114749273,2018
114823717,114823743,2019
114828525,114828583,2019
114842931,114842954,2019
114177365,114942068,2024
114177474,114942080,2018
114177531,115016913,2018
114177614,115022647,2018
1308,115056181,2015
6814,115083653,2016
8408,115087526,2016
16474,115133751,2016
16476,115133968,2016
61314,115204241,2016
154612,115212819,2010
154613,115213057,2010
154614,115213549,2010
154616,115214076,2010
154618,115214347,2010
154620,115214587,2010
154624,115214776,2010
154633,115215385,2010
154635,115215575,2010
154636,115215793,2010
154638,115216006,2010
154640,115216247,2010
154646,115216486,2010
154649,115216694,2010
154650,115217141,2010
154652,115217353,2010
154653,115217548,2010
154654,115217738,2010
154655,115217919,2010
154658,115218116,2010
154659,115218302,2010
154660,115218517,2010
154661,115218730,2010
154663,115219176,2010
